//CoDeSys Mapping Export V1.2
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name;
//Important: change only first, third or fourth column in Excel or add variable name before first ;
;Недостоверность канала по выходу за верхнюю границу АЦП@5;;;%IX348.5;A1_21
;Недостоверность канала по выходу за нижнюю границу АЦП@5;;;%IX348.6;A1_21
;Неисправность канала@5;;;%IX348.7;A1_21
Application.Crate_Burn[1].arstAI[1].Inputs[7];Канал 7;;;%ID88;A1_21
;Значение@6;;;%ID88;A1_21
;Статус@6;;;%IB356;A1_21
;Бракование канала@6;;;%IX356.0;A1_21
;Выход сигнала за верхнюю границу измерения инженерной величины@6;;;%IX356.1;A1_21
;Выход сигнала за нижнюю границу измерения инженерной величины@6;;;%IX356.2;A1_21
;Выход сигнала за верхнюю границу измерения электрической величины@6;;;%IX356.3;A1_21
;Выход сигнала за нижнюю границу измерения электрической величины@6;;;%IX356.4;A1_21
;Недостоверность канала по выходу за верхнюю границу АЦП@6;;;%IX356.5;A1_21
;Недостоверность канала по выходу за нижнюю границу АЦП@6;;;%IX356.6;A1_21
;Неисправность канала@6;;;%IX356.7;A1_21
Application.Crate_Burn[1].arstAI[1].Inputs[8];Канал 8;;;%ID90;A1_21
;Значение@7;;;%ID90;A1_21
;Статус@7;;;%IB364;A1_21
;Бракование канала@7;;;%IX364.0;A1_21
;Выход сигнала за верхнюю границу измерения инженерной величины@7;;;%IX364.1;A1_21
;Выход сигнала за нижнюю границу измерения инженерной величины@7;;;%IX364.2;A1_21
;Выход сигнала за верхнюю границу измерения электрической величины@7;;;%IX364.3;A1_21
;Выход сигнала за нижнюю границу измерения электрической величины@7;;;%IX364.4;A1_21
;Недостоверность канала по выходу за верхнюю границу АЦП@7;;;%IX364.5;A1_21
;Недостоверность канала по выходу за нижнюю границу АЦП@7;;;%IX364.6;A1_21
;Неисправность канала@7;;;%IX364.7;A1_21
Application.Crate_Burn[1].arstAI[1].Inputs[9];Канал 9;;;%ID92;A1_21
;Значение@8;;;%ID92;A1_21
;Статус@8;;;%IB372;A1_21
;Бракование канала@8;;;%IX372.0;A1_21
;Выход сигнала за верхнюю границу измерения инженерной величины@8;;;%IX372.1;A1_21
;Выход сигнала за нижнюю границу измерения инженерной величины@8;;;%IX372.2;A1_21
;Выход сигнала за верхнюю границу измерения электрической величины@8;;;%IX372.3;A1_21
;Выход сигнала за нижнюю границу измерения электрической величины@8;;;%IX372.4;A1_21
;Недостоверность канала по выходу за верхнюю границу АЦП@8;;;%IX372.5;A1_21
;Недостоверность канала по выходу за нижнюю границу АЦП@8;;;%IX372.6;A1_21
;Неисправность канала@8;;;%IX372.7;A1_21
Application.Crate_Burn[1].arstAI[1].Inputs[10];Канал 10;;;%ID94;A1_21
;Значение@9;;;%ID94;A1_21
;Статус@9;;;%IB380;A1_21
;Бракование канала@9;;;%IX380.0;A1_21
;Выход сигнала за верхнюю границу измерения инженерной величины@9;;;%IX380.1;A1_21
;Выход сигнала за нижнюю границу измерения инженерной величины@9;;;%IX380.2;A1_21
;Выход сигнала за верхнюю границу измерения электрической величины@9;;;%IX380.3;A1_21
;Выход сигнала за нижнюю границу измерения электрической величины@9;;;%IX380.4;A1_21
;Недостоверность канала по выходу за верхнюю границу АЦП@9;;;%IX380.5;A1_21
;Недостоверность канала по выходу за нижнюю границу АЦП@9;;;%IX380.6;A1_21
;Неисправность канала@9;;;%IX380.7;A1_21
Application.Crate_Burn[1].arstAI[1].Inputs[11];Канал 11;;;%ID96;A1_21
;Значение@10;;;%ID96;A1_21
;Статус@10;;;%IB388;A1_21
;Бракование канала@10;;;%IX388.0;A1_21
;Выход сигнала за верхнюю границу измерения инженерной величины@10;;;%IX388.1;A1_21
;Выход сигнала за нижнюю границу измерения инженерной величины@10;;;%IX388.2;A1_21
;Выход сигнала за верхнюю границу измерения электрической величины@10;;;%IX388.3;A1_21
;Выход сигнала за нижнюю границу измерения электрической величины@10;;;%IX388.4;A1_21
;Недостоверность канала по выходу за верхнюю границу АЦП@10;;;%IX388.5;A1_21
;Недостоверность канала по выходу за нижнюю границу АЦП@10;;;%IX388.6;A1_21
;Неисправность канала@10;;;%IX388.7;A1_21
Application.Crate_Burn[1].arstAI[1].Inputs[12];Канал 12;;;%ID98;A1_21
;Значение@11;;;%ID98;A1_21
;Статус@11;;;%IB396;A1_21
;Бракование канала@11;;;%IX396.0;A1_21
;Выход сигнала за верхнюю границу измерения инженерной величины@11;;;%IX396.1;A1_21
;Выход сигнала за нижнюю границу измерения инженерной величины@11;;;%IX396.2;A1_21
;Выход сигнала за верхнюю границу измерения электрической величины@11;;;%IX396.3;A1_21
;Выход сигнала за нижнюю границу измерения электрической величины@11;;;%IX396.4;A1_21
;Недостоверность канала по выходу за верхнюю границу АЦП@11;;;%IX396.5;A1_21
;Недостоверность канала по выходу за нижнюю границу АЦП@11;;;%IX396.6;A1_21
;Неисправность канала@11;;;%IX396.7;A1_21
Application.Crate_Burn[1].arstAI[1].Inputs[13];Канал 13;;;%ID100;A1_21
;Значение@12;;;%ID100;A1_21
;Статус@12;;;%IB404;A1_21
;Бракование канала@12;;;%IX404.0;A1_21
;Выход сигнала за верхнюю границу измерения инженерной величины@12;;;%IX404.1;A1_21
;Выход сигнала за нижнюю границу измерения инженерной величины@12;;;%IX404.2;A1_21
;Выход сигнала за верхнюю границу измерения электрической величины@12;;;%IX404.3;A1_21
;Выход сигнала за нижнюю границу измерения электрической величины@12;;;%IX404.4;A1_21
;Недостоверность канала по выходу за верхнюю границу АЦП@12;;;%IX404.5;A1_21
;Недостоверность канала по выходу за нижнюю границу АЦП@12;;;%IX404.6;A1_21
;Неисправность канала@12;;;%IX404.7;A1_21
Application.Crate_Burn[1].arstAI[1].Inputs[14];Канал 14;;;%ID102;A1_21
;Значение@13;;;%ID102;A1_21
;Статус@13;;;%IB412;A1_21
;Бракование канала@13;;;%IX412.0;A1_21
;Выход сигнала за верхнюю границу измерения инженерной величины@13;;;%IX412.1;A1_21
;Выход сигнала за нижнюю границу измерения инженерной величины@13;;;%IX412.2;A1_21
;Выход сигнала за верхнюю границу измерения электрической величины@13;;;%IX412.3;A1_21
;Выход сигнала за нижнюю границу измерения электрической величины@13;;;%IX412.4;A1_21
;Недостоверность канала по выходу за верхнюю границу АЦП@13;;;%IX412.5;A1_21
;Недостоверность канала по выходу за нижнюю границу АЦП@13;;;%IX412.6;A1_21
;Неисправность канала@13;;;%IX412.7;A1_21
Application.Crate_Burn[1].arstAI[1].Inputs[15];Канал 15;;;%ID104;A1_21
;Значение@14;;;%ID104;A1_21
;Статус@14;;;%IB420;A1_21
;Бракование канала@14;;;%IX420.0;A1_21
;Выход сигнала за верхнюю границу измерения инженерной величины@14;;;%IX420.1;A1_21
;Выход сигнала за нижнюю границу измерения инженерной величины@14;;;%IX420.2;A1_21
;Выход сигнала за верхнюю границу измерения электрической величины@14;;;%IX420.3;A1_21
;Выход сигнала за нижнюю границу измерения электрической величины@14;;;%IX420.4;A1_21
;Недостоверность канала по выходу за верхнюю границу АЦП@14;;;%IX420.5;A1_21
;Недостоверность канала по выходу за нижнюю границу АЦП@14;;;%IX420.6;A1_21
;Неисправность канала@14;;;%IX420.7;A1_21
Application.Crate_Burn[1].arstAI[1].Inputs[16];Канал 16;;;%ID106;A1_21
;Значение@15;;;%ID106;A1_21
;Статус@15;;;%IB428;A1_21
;Бракование канала@15;;;%IX428.0;A1_21
;Выход сигнала за верхнюю границу измерения инженерной величины@15;;;%IX428.1;A1_21
;Выход сигнала за нижнюю границу измерения инженерной величины@15;;;%IX428.2;A1_21
;Выход сигнала за верхнюю границу измерения электрической величины@15;;;%IX428.3;A1_21
;Выход сигнала за нижнюю границу измерения электрической величины@15;;;%IX428.4;A1_21
;Недостоверность канала по выходу за верхнюю границу АЦП@15;;;%IX428.5;A1_21
;Недостоверность канала по выходу за нижнюю границу АЦП@15;;;%IX428.6;A1_21
;Неисправность канала@15;;;%IX428.7;A1_21
Application.Crate_Burn[1].arstAI[1].xHwError;HwError;;;%IX432.0;A1_21
Application.Crate_Burn[1].arstAI[2].Inputs[1];Канал 1;;;%ID109;A1_22
;Значение;;;%ID109;A1_22
;Статус;;;%IB440;A1_22
;Бракование канала;;;%IX440.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины;;;%IX440.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины;;;%IX440.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины;;;%IX440.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины;;;%IX440.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП;;;%IX440.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП;;;%IX440.6;A1_22
;Неисправность канала;;;%IX440.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[2];Канал 2;;;%ID111;A1_22
;Значение@1;;;%ID111;A1_22
;Статус@1;;;%IB448;A1_22
;Бракование канала@1;;;%IX448.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@1;;;%IX448.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@1;;;%IX448.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@1;;;%IX448.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@1;;;%IX448.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@1;;;%IX448.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@1;;;%IX448.6;A1_22
;Неисправность канала@1;;;%IX448.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[3];Канал 3;;;%ID113;A1_22
;Значение@2;;;%ID113;A1_22
;Статус@2;;;%IB456;A1_22
;Бракование канала@2;;;%IX456.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@2;;;%IX456.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@2;;;%IX456.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@2;;;%IX456.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@2;;;%IX456.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@2;;;%IX456.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@2;;;%IX456.6;A1_22
;Неисправность канала@2;;;%IX456.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[4];Канал 4;;;%ID115;A1_22
;Значение@3;;;%ID115;A1_22
;Статус@3;;;%IB464;A1_22
;Бракование канала@3;;;%IX464.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@3;;;%IX464.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@3;;;%IX464.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@3;;;%IX464.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@3;;;%IX464.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@3;;;%IX464.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@3;;;%IX464.6;A1_22
;Неисправность канала@3;;;%IX464.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[5];Канал 5;;;%ID117;A1_22
;Значение@4;;;%ID117;A1_22
;Статус@4;;;%IB472;A1_22
;Бракование канала@4;;;%IX472.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@4;;;%IX472.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@4;;;%IX472.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@4;;;%IX472.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@4;;;%IX472.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@4;;;%IX472.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@4;;;%IX472.6;A1_22
;Неисправность канала@4;;;%IX472.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[6];Канал 6;;;%ID119;A1_22
;Значение@5;;;%ID119;A1_22
;Статус@5;;;%IB480;A1_22
;Бракование канала@5;;;%IX480.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@5;;;%IX480.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@5;;;%IX480.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@5;;;%IX480.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@5;;;%IX480.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@5;;;%IX480.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@5;;;%IX480.6;A1_22
;Неисправность канала@5;;;%IX480.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[7];Канал 7;;;%ID121;A1_22
;Значение@6;;;%ID121;A1_22
;Статус@6;;;%IB488;A1_22
;Бракование канала@6;;;%IX488.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@6;;;%IX488.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@6;;;%IX488.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@6;;;%IX488.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@6;;;%IX488.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@6;;;%IX488.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@6;;;%IX488.6;A1_22
;Неисправность канала@6;;;%IX488.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[8];Канал 8;;;%ID123;A1_22
;Значение@7;;;%ID123;A1_22
;Статус@7;;;%IB496;A1_22
;Бракование канала@7;;;%IX496.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@7;;;%IX496.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@7;;;%IX496.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@7;;;%IX496.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@7;;;%IX496.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@7;;;%IX496.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@7;;;%IX496.6;A1_22
;Неисправность канала@7;;;%IX496.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[9];Канал 9;;;%ID125;A1_22
;Значение@8;;;%ID125;A1_22
;Статус@8;;;%IB504;A1_22
;Бракование канала@8;;;%IX504.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@8;;;%IX504.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@8;;;%IX504.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@8;;;%IX504.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@8;;;%IX504.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@8;;;%IX504.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@8;;;%IX504.6;A1_22
;Неисправность канала@8;;;%IX504.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[10];Канал 10;;;%ID127;A1_22
;Значение@9;;;%ID127;A1_22
;Статус@9;;;%IB512;A1_22
;Бракование канала@9;;;%IX512.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@9;;;%IX512.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@9;;;%IX512.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@9;;;%IX512.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@9;;;%IX512.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@9;;;%IX512.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@9;;;%IX512.6;A1_22
;Неисправность канала@9;;;%IX512.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[11];Канал 11;;;%ID129;A1_22
;Значение@10;;;%ID129;A1_22
;Статус@10;;;%IB520;A1_22
;Бракование канала@10;;;%IX520.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@10;;;%IX520.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@10;;;%IX520.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@10;;;%IX520.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@10;;;%IX520.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@10;;;%IX520.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@10;;;%IX520.6;A1_22
;Неисправность канала@10;;;%IX520.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[12];Канал 12;;;%ID131;A1_22
;Значение@11;;;%ID131;A1_22
;Статус@11;;;%IB528;A1_22
;Бракование канала@11;;;%IX528.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@11;;;%IX528.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@11;;;%IX528.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@11;;;%IX528.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@11;;;%IX528.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@11;;;%IX528.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@11;;;%IX528.6;A1_22
;Неисправность канала@11;;;%IX528.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[13];Канал 13;;;%ID133;A1_22
;Значение@12;;;%ID133;A1_22
;Статус@12;;;%IB536;A1_22
;Бракование канала@12;;;%IX536.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@12;;;%IX536.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@12;;;%IX536.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@12;;;%IX536.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@12;;;%IX536.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@12;;;%IX536.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@12;;;%IX536.6;A1_22
;Неисправность канала@12;;;%IX536.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[14];Канал 14;;;%ID135;A1_22
;Значение@13;;;%ID135;A1_22
;Статус@13;;;%IB544;A1_22
;Бракование канала@13;;;%IX544.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@13;;;%IX544.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@13;;;%IX544.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@13;;;%IX544.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@13;;;%IX544.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@13;;;%IX544.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@13;;;%IX544.6;A1_22
;Неисправность канала@13;;;%IX544.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[15];Канал 15;;;%ID137;A1_22
;Значение@14;;;%ID137;A1_22
;Статус@14;;;%IB552;A1_22
;Бракование канала@14;;;%IX552.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@14;;;%IX552.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@14;;;%IX552.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@14;;;%IX552.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@14;;;%IX552.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@14;;;%IX552.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@14;;;%IX552.6;A1_22
;Неисправность канала@14;;;%IX552.7;A1_22
Application.Crate_Burn[1].arstAI[2].Inputs[16];Канал 16;;;%ID139;A1_22
;Значение@15;;;%ID139;A1_22
;Статус@15;;;%IB560;A1_22
;Бракование канала@15;;;%IX560.0;A1_22
;Выход сигнала за верхнюю границу измерения инженерной величины@15;;;%IX560.1;A1_22
;Выход сигнала за нижнюю границу измерения инженерной величины@15;;;%IX560.2;A1_22
;Выход сигнала за верхнюю границу измерения электрической величины@15;;;%IX560.3;A1_22
;Выход сигнала за нижнюю границу измерения электрической величины@15;;;%IX560.4;A1_22
;Недостоверность канала по выходу за верхнюю границу АЦП@15;;;%IX560.5;A1_22
;Недостоверность канала по выходу за нижнюю границу АЦП@15;;;%IX560.6;A1_22
;Неисправность канала@15;;;%IX560.7;A1_22
Application.Crate_Burn[1].arstAI[2].xHwError;HwError;;;%IX564.0;A1_22
Application.Crate_Burn[1].arstDI[1].Inputs;Дискретные входы;;;%ID142;A1_23
;Bit0;;;%IX568.0;A1_23
;Bit1;;;%IX568.1;A1_23
;Bit2;;;%IX568.2;A1_23
;Bit3;;;%IX568.3;A1_23
;Bit4;;;%IX568.4;A1_23
;Bit5;;;%IX568.5;A1_23
;Bit6;;;%IX568.6;A1_23
;Bit7;;;%IX568.7;A1_23
;Bit8;;;%IX569.0;A1_23
;Bit9;;;%IX569.1;A1_23
;Bit10;;;%IX569.2;A1_23
;Bit11;;;%IX569.3;A1_23
;Bit12;;;%IX569.4;A1_23
;Bit13;;;%IX569.5;A1_23
;Bit14;;;%IX569.6;A1_23
;Bit15;;;%IX569.7;A1_23
;Bit16;;;%IX570.0;A1_23
;Bit17;;;%IX570.1;A1_23
;Bit18;;;%IX570.2;A1_23
;Bit19;;;%IX570.3;A1_23
;Bit20;;;%IX570.4;A1_23
;Bit21;;;%IX570.5;A1_23
;Bit22;;;%IX570.6;A1_23
;Bit23;;;%IX570.7;A1_23
;Bit24;;;%IX571.0;A1_23
;Bit25;;;%IX571.1;A1_23
;Bit26;;;%IX571.2;A1_23
;Bit27;;;%IX571.3;A1_23
;Bit28;;;%IX571.4;A1_23
;Bit29;;;%IX571.5;A1_23
;Bit30;;;%IX571.6;A1_23
;Bit31;;;%IX571.7;A1_23
Application.Crate_Burn[1].arstDI[1].xHwError;HwError;;;%IX572.0;A1_23
Application.Crate_Burn[1].arstDI[2].Inputs;Дискретные входы;;;%ID144;A1_24
;Bit0;;;%IX576.0;A1_24
;Bit1;;;%IX576.1;A1_24
;Bit2;;;%IX576.2;A1_24
;Bit3;;;%IX576.3;A1_24
;Bit4;;;%IX576.4;A1_24
;Bit5;;;%IX576.5;A1_24
;Bit6;;;%IX576.6;A1_24
;Bit7;;;%IX576.7;A1_24
;Bit8;;;%IX577.0;A1_24
;Bit9;;;%IX577.1;A1_24
;Bit10;;;%IX577.2;A1_24
;Bit11;;;%IX577.3;A1_24
;Bit12;;;%IX577.4;A1_24
;Bit13;;;%IX577.5;A1_24
;Bit14;;;%IX577.6;A1_24
;Bit15;;;%IX577.7;A1_24
;Bit16;;;%IX578.0;A1_24
;Bit17;;;%IX578.1;A1_24
;Bit18;;;%IX578.2;A1_24
;Bit19;;;%IX578.3;A1_24
;Bit20;;;%IX578.4;A1_24
;Bit21;;;%IX578.5;A1_24
;Bit22;;;%IX578.6;A1_24
;Bit23;;;%IX578.7;A1_24
;Bit24;;;%IX579.0;A1_24
;Bit25;;;%IX579.1;A1_24
;Bit26;;;%IX579.2;A1_24
;Bit27;;;%IX579.3;A1_24
;Bit28;;;%IX579.4;A1_24
;Bit29;;;%IX579.5;A1_24
;Bit30;;;%IX579.6;A1_24
;Bit31;;;%IX579.7;A1_24
Application.Crate_Burn[1].arstDI[2].xHwError;HwError;;;%IX580.0;A1_24
Application.Crate_Burn[1].arstDO[1].PowerStatus;Состояние питания;;;%IB581;A1_25
;Внутренняя шина 1;;;%IX581.0;A1_25
;Внутренняя шина 2;;;%IX581.1;A1_25
Application.Crate_Burn[1].arstDO[1].Outputs;Дискретные выходы;;;%QD2;A1_25
;Bit0;;;%QX8.0;A1_25
;Bit1;;;%QX8.1;A1_25
;Bit2;;;%QX8.2;A1_25
;Bit3;;;%QX8.3;A1_25
;Bit4;;;%QX8.4;A1_25
;Bit5;;;%QX8.5;A1_25
;Bit6;;;%QX8.6;A1_25
;Bit7;;;%QX8.7;A1_25
;Bit8;;;%QX9.0;A1_25
;Bit9;;;%QX9.1;A1_25
;Bit10;;;%QX9.2;A1_25
;Bit11;;;%QX9.3;A1_25
;Bit12;;;%QX9.4;A1_25
;Bit13;;;%QX9.5;A1_25
;Bit14;;;%QX9.6;A1_25
;Bit15;;;%QX9.7;A1_25
;Bit16;;;%QX10.0;A1_25
;Bit17;;;%QX10.1;A1_25
;Bit18;;;%QX10.2;A1_25
;Bit19;;;%QX10.3;A1_25
;Bit20;;;%QX10.4;A1_25
;Bit21;;;%QX10.5;A1_25
;Bit22;;;%QX10.6;A1_25
;Bit23;;;%QX10.7;A1_25
;Bit24;;;%QX11.0;A1_25
;Bit25;;;%QX11.1;A1_25
;Bit26;;;%QX11.2;A1_25
;Bit27;;;%QX11.3;A1_25
;Bit28;;;%QX11.4;A1_25
;Bit29;;;%QX11.5;A1_25
;Bit30;;;%QX11.6;A1_25
;Bit31;;;%QX11.7;A1_25
Application.Crate_Burn[1].arstDO[1].xHwError;HwError;;;%IX582.0;A1_25
Application.Crate_Burn[1].arstDO[2].PowerStatus;Состояние питания;;;%IB583;A1_26
;Внутренняя шина 1;;;%IX583.0;A1_26
;Внутренняя шина 2;;;%IX583.1;A1_26
Application.Crate_Burn[1].arstDO[2].Outputs;Дискретные выходы;;;%QD3;A1_26
;Bit0;;;%QX12.0;A1_26
;Bit1;;;%QX12.1;A1_26
;Bit2;;;%QX12.2;A1_26
;Bit3;;;%QX12.3;A1_26
;Bit4;;;%QX12.4;A1_26
;Bit5;;;%QX12.5;A1_26
;Bit6;;;%QX12.6;A1_26
;Bit7;;;%QX12.7;A1_26
;Bit8;;;%QX13.0;A1_26
;Bit9;;;%QX13.1;A1_26
;Bit10;;;%QX13.2;A1_26
;Bit11;;;%QX13.3;A1_26
;Bit12;;;%QX13.4;A1_26
;Bit13;;;%QX13.5;A1_26
;Bit14;;;%QX13.6;A1_26
;Bit15;;;%QX13.7;A1_26
;Bit16;;;%QX14.0;A1_26
;Bit17;;;%QX14.1;A1_26
;Bit18;;;%QX14.2;A1_26
;Bit19;;;%QX14.3;A1_26
;Bit20;;;%QX14.4;A1_26
;Bit21;;;%QX14.5;A1_26
;Bit22;;;%QX14.6;A1_26
;Bit23;;;%QX14.7;A1_26
;Bit24;;;%QX15.0;A1_26
;Bit25;;;%QX15.1;A1_26
;Bit26;;;%QX15.2;A1_26
;Bit27;;;%QX15.3;A1_26
;Bit28;;;%QX15.4;A1_26
;Bit29;;;%QX15.5;A1_26
;Bit30;;;%QX15.6;A1_26
;Bit31;;;%QX15.7;A1_26
Application.Crate_Burn[1].arstDO[2].xHwError;HwError;;;%IX584.0;A1_26
Application.Crate_Burn[1].xPPExternalOk_2;Наличие внешнего питания;;;%IX584.1;G1_12
Application.Crate_Burn[1].xPPHwError_2;HwError;;;%IX584.2;G1_12
Application.Crate_Burn[1].xOutLinkOk;Линк порта OUT;;;%IX584.3;A1_32
Application.Crate_Burn[1].xOutHwError;HwError;;;%IX584.4;A1_32
Application.Crate_Burn[2].xCrateHwError;HwError;;;%IX584.5;Crate_2
Application.Crate_Burn[2].xInLinkOk;Линк порта IN;;;%IX584.6;A2_31
Application.Crate_Burn[2].xInHwError;HwError;;;%IX584.7;A2_31
Application.Crate_Burn[2].xPPExternalOk_1;Наличие внешнего питания;;;%IX585.0;G2_11
Application.Crate_Burn[2].xPPHwError_1;HwError;;;%IX585.1;G2_11
Application.Crate_Burn[2].arstAI[1].Inputs[1];Канал 1;;;%ID147;A2_21
;Значение;;;%ID147;A2_21
;Статус;;;%IB592;A2_21
;Бракование канала;;;%IX592.0;A2_21
;Выход сигнала за верхнюю границу измерения инженерной величины;;;%IX592.1;A2_21
;Выход сигнала за нижнюю границу измерения инженерной величины;;;%IX592.2;A2_21
;Выход сигнала за верхнюю границу измерения электрической величины;;;%IX592.3;A2_21
;Выход сигнала за нижнюю границу измерения электрической величины;;;%IX592.4;A2_21
;Недостоверность канала по выходу за верхнюю границу АЦП;;;%IX592.5;A2_21
